"","poll_id","state","state.name","pollster","numeric_grade","end_date","sample_size","population","DEM","REP","days.until"
"1962",89032,"MI","Michigan","Redfield & Wilton Strategies",1.8,2024-10-27,728,"lv",49,48,9
"1963",89033,"NV","Nevada","Redfield & Wilton Strategies",1.8,2024-10-27,531,"lv",47,47,9
"1964",89034,"NC","North Carolina","Redfield & Wilton Strategies",1.8,2024-10-27,770,"lv",46,48,9
"1965",89035,"PA","Pennsylvania","Redfield & Wilton Strategies",1.8,2024-10-27,1116,"lv",48,48,9
"1966",89036,"WI","Wisconsin","Redfield & Wilton Strategies",1.8,2024-10-27,746,"lv",49,47,9
"1967",89038,"FL","Florida","Florida Atlantic University/Mainstreet Research",NA,2024-10-27,897,"lv",44,53,9
"1968",89038,"FL","Florida","Florida Atlantic University/Mainstreet Research",NA,2024-10-27,913,"rv",44,53,9
"1969",89039,"NV","Nevada","Trafalgar Group",0.7,2024-10-28,1082,"lv",47.8,47.6,8
"1970",89040,"AZ","Arizona","Data Orbital",2.9,2024-10-28,550,"lv",41.9,49.7,8
"1971",89041,"MT","Montana","MSU - Billings",1.5,2024-10-16,760,"a",34,52,20
"1972",89042,"TX","Texas","University of Texas at Tyler",1.8,2024-10-21,956,"lv",46,51,15
"1973",89043,"AZ","Arizona","CES / YouGov",3,2024-10-25,2066,"lv",47,51,11
"1974",89043,"AZ","Arizona","CES / YouGov",3,2024-10-25,2077,"a",49,49,11
"1975",89044,"FL","Florida","CES / YouGov",3,2024-10-25,5916,"lv",46,52,11
"1976",89044,"FL","Florida","CES / YouGov",3,2024-10-25,5952,"a",47,51,11
"1977",89045,"GA","Georgia","CES / YouGov",3,2024-10-25,2663,"lv",46,51,11
"1978",89045,"GA","Georgia","CES / YouGov",3,2024-10-25,2682,"a",48,49,11
"1979",89046,"MI","Michigan","CES / YouGov",3,2024-10-25,2336,"lv",51,46,11
"1980",89046,"MI","Michigan","CES / YouGov",3,2024-10-25,2347,"a",52,45,11
"1981",89047,"MN","Minnesota","CES / YouGov",3,2024-10-25,1275,"lv",53,43,11
"1982",89047,"MN","Minnesota","CES / YouGov",3,2024-10-25,1278,"a",52,44,11
"1983",89048,"NV","Nevada","CES / YouGov",3,2024-10-25,933,"lv",51,47,11
"1984",89048,"NV","Nevada","CES / YouGov",3,2024-10-25,940,"a",53,44,11
"1985",89049,"NH","New Hampshire","CES / YouGov",3,2024-10-25,375,"lv",52,45,11
"1986",89049,"NH","New Hampshire","CES / YouGov",3,2024-10-25,380,"a",52,45,11
"1987",89050,"NC","North Carolina","CES / YouGov",3,2024-10-25,2308,"lv",48,50,11
"1988",89050,"NC","North Carolina","CES / YouGov",3,2024-10-25,2330,"a",49,48,11
"1989",89051,"OH","Ohio","CES / YouGov",3,2024-10-25,3091,"lv",45,52,11
"1990",89051,"OH","Ohio","CES / YouGov",3,2024-10-25,3120,"a",45,52,11
"1991",89052,"PA","Pennsylvania","CES / YouGov",3,2024-10-25,3685,"lv",49,48,11
"1992",89052,"PA","Pennsylvania","CES / YouGov",3,2024-10-25,3708,"a",50,47,11
"1993",89053,"TX","Texas","CES / YouGov",3,2024-10-25,6473,"lv",47,51,11
"1994",89053,"TX","Texas","CES / YouGov",3,2024-10-25,6526,"a",47,51,11
"1995",89054,"VA","Virginia","CES / YouGov",3,2024-10-25,2015,"lv",52,44,11
"1996",89054,"VA","Virginia","CES / YouGov",3,2024-10-25,2027,"a",53,44,11
"1997",89055,"WI","Wisconsin","CES / YouGov",3,2024-10-25,1542,"lv",50,47,11
"1998",89055,"WI","Wisconsin","CES / YouGov",3,2024-10-25,1552,"a",51,46,11
"1999",89057,"AZ","Arizona","AtlasIntel",2.7,2024-10-29,1458,"lv",46.85,50.7,7
"2000",89058,"GA","Georgia","AtlasIntel",2.7,2024-10-29,1429,"lv",47.3,50.55,7
"2001",89059,"MI","Michigan","AtlasIntel",2.7,2024-10-29,983,"lv",48,49.25,7
"2002",89060,"NV","Nevada","AtlasIntel",2.7,2024-10-29,1083,"lv",47.55,48.45,7
"2003",89061,"NC","North Carolina","AtlasIntel",2.7,2024-10-29,1665,"lv",48.7,48.4,7
"2004",89063,"PA","Pennsylvania","AtlasIntel",2.7,2024-10-29,1299,"lv",46.75,49.15,7
"2005",89064,"WI","Wisconsin","AtlasIntel",2.7,2024-10-29,1470,"lv",48.3,48.85,7
"2006",89065,"MI","Michigan","Quantus Insights",NA,2024-10-28,844,"lv",49.2,48.5,8
"2007",89066,"PA","Pennsylvania","YouGov",3,2024-10-28,1273,"lv",49,49,8
"2008",89067,"OH","Ohio","Trafalgar Group",0.7,2024-10-28,1127,"lv",45.6,51.7,8
"2009",89068,"MN","Minnesota","SurveyUSA",2.8,2024-10-28,728,"lv",51,43,8
"2010",89072,"CA","California","YouGov",3,2024-10-17,1139,"lv",63,34,19
"2011",89072,"CA","California","YouGov",3,2024-10-17,1139,"rv",63,34,19
"2012",89073,"PA","Pennsylvania","YouGov",3,2024-10-17,1043,"lv",50,48,19
"2013",89073,"PA","Pennsylvania","YouGov",3,2024-10-17,1062,"rv",50,47,19
"2014",89074,"FL","Florida","YouGov",3,2024-10-17,1076,"lv",46,51,19
"2015",89074,"FL","Florida","YouGov",3,2024-10-17,1094,"rv",46,51,19
"2016",89075,"TX","Texas","YouGov",3,2024-10-17,1075,"lv",46,51,19
"2017",89075,"TX","Texas","YouGov",3,2024-10-17,1108,"rv",45,50,19
"2018",89076,"NY","New York","YouGov",3,2024-10-17,1089,"lv",58,38,19
"2019",89076,"NY","New York","YouGov",3,2024-10-17,1089,"rv",58,38,19
"2020",89077,"MA","Massachusetts","Emerson",2.9,2024-10-26,1000,"lv",60.2,37.2,10
"2021",89078,"NE","Nebraska","YouGov",3,2024-10-28,1206,"lv",40,55,8
"2022",89080,"AZ","Arizona","RABA Research",1.3,2024-10-27,589,"rv",45,43,9
"2023",89081,"TX","Texas","Cygnal",2.1,2024-10-28,600,"lv",43,51,8
"2024",89082,"MI","Michigan","Suffolk",2.9,2024-10-27,500,"lv",47,47.4,9
"2025",89083,"WI","Wisconsin","SoCal Strategies",NA,2024-10-29,600,"lv",49,49,7
"2026",89084,"NJ","New Jersey","Rutgers-Eagleton",2.3,2024-10-22,451,"rv",55,35,14
"2027",89084,"NJ","New Jersey","Rutgers-Eagleton",2.3,2024-10-22,478,"rv",51,37,14
"2028",89085,"WA","Washington","ActiVote",NA,2024-10-29,400,"lv",59.1,40.9,7
"2029",89092,"NE","Nebraska CD-1","YouGov",3,2024-10-28,408,"lv",43,51,8
"2030",89093,"NE","Nebraska CD-2","YouGov",3,2024-10-28,393,"lv",52,44,8
"2031",89094,"NE","Nebraska CD-3","YouGov",3,2024-10-28,404,"lv",25,70,8
"2032",89095,"GA","Georgia","SoCal Strategies",NA,2024-10-27,658,"lv",49,50,9
"2033",89096,"SC","South Carolina","ActiVote",NA,2024-10-29,400,"lv",41.5,58.5,7
"2034",89097,"OK","Oklahoma","ActiVote",NA,2024-10-29,400,"lv",33.2,66.8,7
"2035",89098,"PA","Pennsylvania","Monmouth",2.9,2024-10-28,824,"rv",46,47,8
"2036",89099,"MI","Michigan","CNN/SSRS",2.8,2024-10-28,726,"lv",48,43,8
"2037",89100,"PA","Pennsylvania","CNN/SSRS",2.8,2024-10-28,819,"lv",48,48,8
"2038",89101,"WI","Wisconsin","CNN/SSRS",2.8,2024-10-28,736,"lv",51,45,8
"2039",89102,"PA","Pennsylvania","Susquehanna",2.3,2024-10-22,500,"lv",46,45.8,14
"2040",89103,"WI","Wisconsin","Marquette Law School",3,2024-10-24,753,"lv",48,46.5,12
"2041",89104,"PA","Pennsylvania","Quinnipiac",2.8,2024-10-28,2186,"lv",46.5,48,8
"2042",NA,"DC","District of Columbia","",NA,2024-10-29,1000,"lv",90,10,7
